,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,availability_365,room
0,"Alberta Arts 2 bedroom suite, charming 1906 house",Concordia,45.56488,-122.63418,Entire home/apt,89,3,591,353,0
1,Mt. Hood View in the Pearl District,Pearl,45.52564,-122.68273,Entire home/apt,140,30,127,365,0
2,Grandpa's Bunkhouse-Backyard Studio,Roseway,45.54804,-122.58541,Entire home/apt,129,3,243,365,0
3,Auntie's Hideaway--Daylight Downstairs Studio,Roseway,45.54793,-122.58358,Entire home/apt,133,3,206,358,0
4,Perfect Portland Place,Goose Hollow,45.52258,-122.69955,Entire home/apt,104,30,15,235,0
5,Mt. Tabor Bungalow,Mt. Tabor,45.50544,-122.61041,Private room,60,2,160,233,1
6,Historic Home Located in Central City,Sullivan's Gulch,45.53103,-122.64448,Entire home/apt,425,4,31,113,0
7,Free Standing Alley House with Garage,Sullivan's Gulch,45.53364,-122.63895,Entire home/apt,90,90,3,352,0
8,Sunny Queen Room FUN Alberta Arts,Sabin,45.55536,-122.65106,Private room,41,30,64,334,1
9,Room in Vintage Alberta Bungalow,Concordia,45.55687,-122.6317,Private room,60,2,172,88,1
10,Beautiful Apt near City Center!,Irvington,45.53836,-122.65159,Entire home/apt,185,1,216,312,0
11,Bright Friendly Home- Alberta Arts,Sabin,45.55593,-122.65029,Private room,37,30,67,167,1
12,Beautiful Newly-Remodeled Apartment,Richmond,45.51022,-122.63088,Entire home/apt,90,2,258,170,0
13,Second floor garden apartment,Cully,45.56089,-122.61845,Entire home/apt,85,2,68,354,0
14,Garden Hideaway near City Center!,Irvington,45.54005,-122.64988,Entire home/apt,125,1,142,313,0
15,"Upstairs, studio with bath, fridge",Montavilla,45.52959,-122.59081,Private room,70,3,75,365,1
16,"Luminous, Cosy Home near lively SE Division Street",Richmond,45.50529,-122.63201,Entire home/apt,77,5,26,10,0
17,Great Breakfast next to lively Division St,Richmond,45.50582,-122.63389,Private room,50,2,320,28,1
18,Foodie's Paradise & Everyone's Playground!,Boise,45.55083,-122.67567,Entire home/apt,102,28,85,83,0
19,Entire Home + Cottage • A Painted Lady Inn • 6 Bed,Irvington,45.53689,-122.64977,Entire home/apt,317,3,90,235,0
20,"Sweet 2 Room Suite, Private, Quiet",Overlook,45.56616,-122.67889,Private room,62,3,122,0,1
21,One Bedroom Artists Loft - Close to EvErYtHiNg,Old Town/Chinatown,45.52653,-122.67513,Entire home/apt,150,30,49,365,0
22,Opal 28 - King Suite Apt #3,Kerns,45.5236,-122.63458,Entire home/apt,92,2,212,80,0
23,"Blues,brews,and bicycle guesthouse",Overlook,45.55815,-122.69218,Private room,65,2,113,158,1
24,"large, sunny room in farmhouse",Overlook,45.55629,-122.69042,Private room,65,30,47,309,1
25,"Private, sunny room in farmhouse",Overlook,45.55748,-122.69207,Private room,65,2,41,314,1
26,Large COMFY Room in Alberta Arts,Sabin,45.55645,-122.64854,Private room,41,30,58,365,1
27,Rosebud Room,Hosford-Abernethy,45.50806,-122.64337,Private room,45,30,410,133,1
28,Condo in the Courtyard,Mt. Tabor,45.51203,-122.61079,Entire home/apt,43,30,36,213,0
29,Classic SE Portland: Walkable to Everything!,Sunnyside,45.518,-122.6322,Entire home/apt,236,4,35,19,0
30,Private flat in ideal Mt. Tabor location,Mt. Tabor,45.51431,-122.6097,Entire home/apt,75,2,362,336,0
31,GUEST SUITE SURROUNDED BY NATURE,Hayhurst,45.48203,-122.71903,Entire home/apt,75,2,117,201,0
32,"Cheerful, musical, eclectic home",Multnomah,45.46518,-122.71617,Private room,40,30,31,308,1
33,Japanese cabin + in fine-dining village,Concordia,45.56325,-122.63446,Entire home/apt,126,2,308,345,0
34,Alberta Arts Apartment,King,45.55975,-122.66076,Entire home/apt,75,30,143,129,0
35,Sellwood Music Suite,Sellwood-Moreland Improvement League,45.46846,-122.65395,Entire home/apt,86,2,321,251,0
36,The Heart of Multnomah Village,Multnomah,45.4692,-122.71497,Entire home/apt,120,2,178,265,0
37,S.W. Portland Farmhouse Cottage,Marshall Park,45.45754,-122.69222,Entire home/apt,185,3,94,229,0
38,Opal 28 - Queen Suite #1,Kerns,45.52949,-122.63449,Entire home/apt,96,2,195,80,0
39,Opal 28 - King Suite Apt #4,Kerns,45.52671,-122.63666,Entire home/apt,92,2,258,71,0
40,"Beautiful, Clean 1920 NoPo Bungalow",Overlook,45.56557,-122.67893,Entire home/apt,118,3,147,2,0
41,The Wisteria… Beautiful 1915 Craftsman,Rose City Park,45.5474,-122.61376,Entire home/apt,256,3,209,303,0
42,"Portland Soul, Central! Porch Time!",Rose City Park,45.54244,-122.60331,Private room,40,30,38,251,1
43,Alberta Arts Room Overlooking Verdant Backyard,King,45.56061,-122.6565,Private room,55,31,102,330,1
44,Perfectly Cozy Alberta Arts Room,King,45.56186,-122.65834,Private room,55,31,98,343,1
45,concordia/alberta sunshine cabin,Concordia,45.56273,-122.63659,Entire home/apt,89,2,298,1,0
46,"Beautiful, spacious and quiet flat in Goose Hollow",Northwest District,45.52375,-122.69263,Entire home/apt,304,30,153,262,0
47,Sellwood-Near Parks and the River,Sellwood-Moreland Improvement League,45.46721,-122.65626,Private room,42,3,277,221,1
48,Cozy House w/ Wood Burning Stove - NE Portland,Cully,45.55794,-122.61679,Entire home/apt,125,2,216,47,0
49,A sunny separate studio w/skylights,Sellwood-Moreland Improvement League,45.47402,-122.6439,Entire home/apt,75,3,418,119,0
50,Gorgeous Bungalow with Hot Tub close to Downtown,South Portland,45.47187,-122.67422,Entire home/apt,399,2,21,106,0
51,"Farm in the City, Mississippi dist.",Boise,45.55232,-122.67048,Entire home/apt,106,2,307,160,0
52,Skylight Delight,Mt. Tabor,45.51215,-122.61085,Private room,40,30,18,17,1
53,Quaint English Cottage Garden Private Apt.,Laurelhurst,45.52417,-122.61865,Entire home/apt,95,2,267,310,0
54,NE  Concordia Cabin,Concordia,45.56995,-122.63151,Entire home/apt,109,2,124,365,0
55,"Pretty house, perfect location, EV-friendly",Hosford-Abernethy,45.50857,-122.64463,Entire home/apt,614,7,14,88,0
56,NE Portland Oregon Modern Victorian Duplex,Eliot,45.53912,-122.66097,Entire home/apt,111,2,46,347,0
57,Garden Oasis Guest House,Sabin,45.55204,-122.6547,Entire home/apt,65,3,347,15,0
58,"Spacious Bungalow, Family-Friendly w/Hot Tub, AC",King,45.56597,-122.66389,Entire home/apt,450,1,117,320,0
59,SW 2 Bedroom/Private Bath - SUPER CLEAN,South Burlingame,45.46519,-122.68488,Private room,125,1,294,356,1
60,Mt. Tabor studio with Mt. Hood view,Montavilla,45.51425,-122.58372,Entire home/apt,92,4,610,74,0
61,Victorian home walk to Lloyd & Convention Center,Irvington,45.53595,-122.65006,Private room,57,1,78,67,1
62,"Walk to Pearl, Moda, Lloyd & Convention Center",Irvington,45.53732,-122.65073,Private room,72,1,28,79,1
63,"Walk to Pearl, Moda, Lloyd & Convention Centers",Irvington,45.53572,-122.64869,Private room,57,1,21,81,1
64,"Walk to Pearl, Moda, Lloyd & Convention Center",Irvington,45.53774,-122.64945,Private room,63,1,57,80,1
65,Avandel Room @ the Lion and the Rose,Irvington,45.53608,-122.65025,Hotel room,131,1,25,66,3
66,Spacious SW Portland 1 bd Apartment,Bridlemile,45.49059,-122.72066,Entire home/apt,150,2,98,362,0
67,"Eclectic, cheerful, musical home",Multnomah,45.46671,-122.71559,Private room,52,30,19,238,1
68,"Quaint & Cozy, Private Sellwood Guest House",Sellwood-Moreland Improvement League,45.46549,-122.65551,Entire home/apt,74,3,276,219,0
69,Ashley's charmer just off SE Division near cafes,Richmond,45.50655,-122.63381,Private room,55,1,485,110,1
70,Food Lovers Dream in Designer House,King,45.55014,-122.6614,Private room,92,2,144,352,1
71,Fantastic Loft in the Pearl (short or long term),Pearl,45.52667,-122.68242,Entire home/apt,125,30,16,173,0
72,"Heart on Hawthorne ,  SE Portland",Sunnyside,45.51365,-122.62041,Private room,40,7,164,264,1
73,Alberta Arts House - Hip Portlandia,Vernon,45.55888,-122.64747,Entire home/apt,227,2,131,132,0
74,Adorable Alberta Arts Bungalow,King,45.56611,-122.65743,Entire home/apt,157,15,46,351,0
75,Old Portland Style 2 Story House,Sellwood-Moreland Improvement League,45.46863,-122.65271,Private room,65,2,81,364,1
76,Adorable historic home in Foodie Wonderland,Richmond,45.50524,-122.6356,Entire home/apt,175,30,55,294,0
77,Near OHSU. Choice of Clean Rooms. Shared Baths.,Hillsdale,45.48699,-122.69223,Private room,50,30,11,365,1
78,ArtFulLife,Northwest District,45.52837,-122.69799,Entire home/apt,57,30,130,261,0
79,Remodeled basement studio in central Portland,Buckman,45.51851,-122.64196,Entire home/apt,80,2,148,100,0
80,"Urban treehouse in Portland, OR! - 1 bedroom",Creston-Kenilworth,45.49113,-122.62199,Private room,59,2,882,316,1
81,Modern & Beautiful House Centrally Located in Vibrant Alberta Arts District,King,45.55841,-122.65152,Entire home/apt,306,1,186,316,0
82,"Portland condo near OHSU, VA Hospital & downtown!",Homestead,45.49608,-122.68884,Entire home/apt,65,30,49,89,0
83,Overlook Mid-Century Apartment,Overlook,45.56111,-122.68931,Entire home/apt,91,2,311,346,0
84,"Artsy, private lower level. Minutes from downtown.",Ashcreek,45.45631,-122.73765,Entire home/apt,91,3,167,354,0
85,Kinley Manor Coach House Experience,Irvington,45.53693,-122.65713,Entire home/apt,50,1,129,49,0
86,"Ideally Located, Modern & Artistic Large House ~ Perfect for Groups",Vernon,45.55845,-122.65,Entire home/apt,350,1,71,308,0
87,Sweet and quiet Irvington Duplex,Irvington,45.54488,-122.65757,Entire home/apt,84,30,99,317,0
88,Studio Apartment - Private Entry,Parkrose Heights,45.54385,-122.54355,Entire home/apt,79,7,25,336,0
89,Spacious Room with Kitchenette in Alberta Arts,Sabin,45.55676,-122.64885,Entire home/apt,47,30,30,365,0
90,"Spacious, Comfy Basement Suite  & Garage parking!",Foster-Powell,45.49162,-122.58212,Private room,68,1,315,348,1
91,NW Nob Hill Garden Cottage,Northwest District,45.5343,-122.70745,Entire home/apt,95,1,564,262,0
92,Beautiful Alberta Arts District Apt,Sabin,45.55565,-122.64951,Entire home/apt,110,1,494,356,0
93,SW Room w/ sweet Dalmatian co-host & EV Charger,Multnomah,45.46168,-122.70951,Private room,43,1,311,345,1
94,The Rustic Modern Tiny House (30 days+),King,45.55585,-122.66293,Entire home/apt,45,30,343,13,0
95,Great Location! 5 Bedrooms! Family Friendly,Ashcreek,45.45541,-122.7347,Entire home/apt,439,3,42,355,0
96,Pearl District Loft: Urban Oasis,Pearl,45.52959,-122.68424,Entire home/apt,99,30,19,114,0
97,"Spacious, charming, & well-located Portland house",Humboldt,45.56463,-122.66894,Entire home/apt,139,30,9,201,0
98,Pink House off Mississippi-ask for DEALS 4-6nights,Boise,45.55039,-122.67497,Entire home/apt,83,2,482,167,0
99,Simple and Spacious on NW 23rd,Northwest District,45.52934,-122.69961,Entire home/apt,366,4,183,145,0
100,For Large Family Gatherings in Portland,King,45.55694,-122.6637,Entire home/apt,140,30,152,143,0
101,Quiet Private Studio in Inner NE near Bus & Bike,Boise,45.553,-122.66629,Entire home/apt,76,2,498,168,0
102,Spacious Private Suite for Extended Stays,South Tabor,45.50315,-122.58148,Private room,65,30,27,250,1
103,Authentic Alberta Arts Abode,King,45.55715,-122.65553,Entire home/apt,95,1,540,346,0
104,Apartment in Beautiful NW Portland,Northwest District,45.53024,-122.69821,Entire home/apt,111,1,363,9,0
105,PDX Eco Cottage,Hosford-Abernethy,45.50661,-122.64996,Entire home/apt,152,2,275,319,0
106,Lovely Laurelhurst Craftsman Apt,Buckman,45.52238,-122.63828,Entire home/apt,110,1,403,145,0
107,The Portland Villa on Alberta St,Concordia,45.55856,-122.63717,Entire home/apt,557,1,211,318,0
108,Mid Century Modern,King,45.5622,-122.66176,Entire home/apt,115,60,96,256,0
109,Feels Like Home,Woodstock,45.48719,-122.62161,Entire home/apt,60,30,380,56,0
110,Perfect SE Location: Classic Portland Experience,Buckman,45.52286015330812,-122.64743386724032,Entire home/apt,110,3,117,8,0
111,A Cozy Corner + Cedar Hottub in Alberta Arts,Vernon,45.56452,-122.64955,Private room,35,30,124,62,1
112,Private Room - Historic Kenton Area,Kenton,45.58006,-122.68451,Private room,65,2,69,78,1
113,"""The Portland Purple House 1""",Roseway,45.55214,-122.5938,Private room,65,2,35,89,1
114,Alberta Arts Custom Basement Room,King,45.55965,-122.65729,Private room,50,31,78,317,1
115,Spacious Urban Retreat,Parkrose,45.55796,-122.55871,Entire home/apt,225,2,153,358,0
116,The Hen House: Private unit in NE,King,45.55192,-122.65726,Entire home/apt,81,1,582,163,0
117,Cozy Portland Studio Apartment,Buckman,45.51904,-122.64412,Entire home/apt,60,2,637,226,0
118,Maple Cottage PDX/ Fun Historic Mississippi Ave.,Boise,45.55146,-122.67292,Entire home/apt,79,3,232,278,0
119,NE IRVINGTON 1926 CHARMING BUNGALOW,Irvington,45.54286,-122.65712,Entire home/apt,130,30,13,0,0
120,Opal 28 - Queen Suite Apt #2,Kerns,45.52709,-122.63826,Entire home/apt,90,2,151,80,0
121,Private large studio apartment.,Cully,45.5597,-122.6175,Entire home/apt,95,1,383,353,0
122,Yellow room in Woodstock with central air con!,Woodstock,45.48085,-122.60687,Private room,55,2,307,167,1
123,Orange room w/Queen bed and central air con!,Woodstock,45.47857,-122.6053,Private room,55,2,265,168,1
124,Rosie Room at Farmhouse Cottage,Marshall Park,45.45793,-122.68985,Private room,85,3,9,229,1
125,Cozy mud hut with big bridge view,Cathedral Park,45.58991,-122.76046,Private room,72,30,500,79,1
126,Artisan Sanctuary,Humboldt,45.56055,-122.66786,Entire home/apt,59,2,406,322,0
127,"WATERFRONT, NW  DISTRICT CONDO",Old Town/Chinatown,45.52622,-122.67284,Entire home/apt,1500,30,64,365,0
128,Alberta Arts Bungalow - 4 Bedroom,Vernon,45.5585,-122.65001,Entire home/apt,368,2,185,336,0
129,Modernist Loft in NE Portland (30-day minimum),Humboldt,45.55915,-122.66811,Entire home/apt,108,30,104,0,0
130,"Urban Sanctuary near Shops, Dining & Downtown!",Boise,45.55398,-122.67583,Entire home/apt,110,1,673,100,0
131,Captain's Bed at SW PDX Cottage,Marshall Park,45.45711,-122.69127,Private room,85,3,4,229,1
132,Creative Charmer in NE Portland,Irvington,45.54725,-122.65495,Entire home/apt,50,30,87,115,0
133,Funky Pad Suite - Parkside Portland,Grant Park,45.54013,-122.63062,Entire home/apt,125,1,1097,110,0
134,The Studio at the Garden Oasis,King,45.55057,-122.65636,Entire home/apt,85,30,56,300,0
135,Thompson Hideaway - walk to Convention Center,Eliot,45.54057,-122.66377,Entire home/apt,75,2,456,333,0
136,5th Ave Townhouse,Portland Downtown,45.51032,-122.68208,Entire home/apt,350,2,377,313,0
137,Work & Stay at The Green Fairy,Boise,45.55014,-122.67192,Entire home/apt,129,30,115,256,0
138,The Celestial Room Suite - Cool Relaxing Retreat,Montavilla,45.52873517102364,-122.58157371961168,Private room,66,2,85,82,1
139,ArtFulLife For Long Term Stays,Northwest District,45.52828,-122.69785,Entire home/apt,57,30,398,231,0
140,Pied-à-Terre is Clean.Calm.Quiet ... Dog-Friendly,Overlook,45.5614,-122.68409,Entire home/apt,200,2,267,2,0
141,Cozy Basement Alberta Arts Room,King,45.56232,-122.65597,Private room,45,31,64,184,1
142,Mississippi Ave Basement Studio,Humboldt,45.56328,-122.67523,Entire home/apt,75,1,162,89,0
143,Bright & Modern Home in Lovely Roseway,Roseway,45.54872,-122.58744,Entire home/apt,99,30,71,269,0
144,"Cozy, yet Spacious Division 1BR Apt",Richmond,45.50152,-122.62856,Entire home/apt,94,2,143,199,0
145,Lovely Private Room & Bath in SE (South Tabor),South Tabor,45.49991,-122.60654,Private room,45,2,133,350,1
146,One block from everything. Purely Portland stay :),Cully,45.54883,-122.61489,Entire home/apt,137,2,74,18,0
147,The Irvington off Broadway studio condominium,Irvington,45.5373,-122.65571,Entire home/apt,69,30,11,341,0
148,Modern House in NE Portland,Piedmont,45.56747,-122.66371,Entire home/apt,232,3,113,358,0
149,"""The Hermitage"", Historic Hafner Haus 2nd unit",Portland Downtown,45.51614,-122.68598,Entire home/apt,126,4,125,281,0
150,Bright Beautiful Mid-Century Style Loft in N.E.,Eliot,45.5425,-122.66028,Entire home/apt,202,2,277,232,0
151,Pearl District Private Suite,Pearl,45.52894,-122.68338,Private room,100,2,521,322,1
152,which features a microwave and electric stove.,Portland Downtown,45.51662,-122.67941,Private room,70,30,0,365,1
153,Hawthorne/Belmont Vintage Apartment,Sunnyside,45.51641,-122.63326,Entire home/apt,99,30,106,273,0
154,Historic Northwest Portland Home,Northwest District,45.53702,-122.69974,Private room,80,2,92,238,1
155,Zen Suite Private Bath-Alberta Arts,Concordia,45.56696,-122.63339,Private room,73,30,58,365,1
156,Near OHSU. Green Room!,Hillsdale,45.48954,-122.69262,Private room,65,30,1,365,1
157,1915 Craftsman Bungalow Mt. Tabor/Montavilla,Montavilla,45.51644,-122.57465,Entire home/apt,211,2,63,353,0
158,Urban Zen Retreat,Mt. Tabor,45.51512,-122.60498,Entire home/apt,89,2,115,108,0
159,Sunny and family friendly - just off Hawthorne!,Richmond,45.51155,-122.61581,Entire home/apt,86,1,421,343,0
160,Charming home in great NE location,Woodlawn,45.57014,-122.65646,Entire home/apt,138,5,58,77,0
161,Charming Irvington Cottage - historic neighborhood,Irvington,45.53847,-122.65533,Entire home/apt,108,2,211,154,0
162,Cosy Basement Apt on East Mt Tabor! City Permitted,Mt. Tabor,45.50829,-122.58815,Entire home/apt,100,3,198,322,0
163,Modern Four Story Townhome with City Views!,Eliot,45.53845,-122.65907,Entire home/apt,449,5,29,0,0
164,Sellwood /Moreland Mid-Century Private Bath,Sellwood-Moreland Improvement League,45.46695,-122.65893,Private room,75,2,47,75,1
165,Tiny house on a tiny volcano,Mt. Tabor,45.51064,-122.60206,Entire home/apt,99,30,125,120,0
166,Hollywood One Bedroom Home,Rose City Park,45.5404,-122.61099,Entire home/apt,100,3,77,322,0
167,Rose City Restoration,Portland Downtown,45.51947,-122.68179,Entire home/apt,140,3,148,77,0
168,Single Private Room in Laurelhurst,Laurelhurst,45.52115,-122.62132,Private room,65,2,111,365,1
169,Westmoreland Craftsman - Walkable and Comfortable,Sellwood-Moreland Improvement League,45.47231,-122.64323,Entire home/apt,314,7,21,9,0
170,"Top floor loft, fireplace, AC and 2 bikes",Eliot,45.54651,-122.66375,Entire home/apt,110,3,356,0,0
171,Urban Garden Studio,Richmond,45.50769,-122.62844,Private room,72,30,162,354,1
172,Inn Off Hawthorne,Sunnyside,45.51256,-122.62489,Entire home/apt,115,31,26,322,0
173,Hawthorne/Division Beautiful Suite,Richmond,45.50969,-122.61779,Entire home/apt,90,3,220,347,0
174,PDX's Most Intimate & Walkable,Arlington Heights,45.51789,-122.70945,Entire home/apt,52,30,30,106,0
175,Comfortable Hip Downtown Loft,Portland Downtown,45.51462,-122.68498,Entire home/apt,57,30,79,294,0
176,Cozy/Modern Casita,Eastmoreland,45.46473,-122.62499,Entire home/apt,91,1,206,289,0
177,Sweet Private Suite in N Portland/Piedmont home,Piedmont,45.57655,-122.67558,Entire home/apt,117,2,24,199,0
178,Spacious Home in Hawthorne District,Sunnyside,45.51357,-122.63584,Entire home/apt,229,3,133,0,0
179,Northeast Portland Studio with Private Entrance,North Tabor,45.52777,-122.61113,Entire home/apt,63,2,521,320,0
180,Classic Close-In Portland,Buckman,45.52175,-122.64463,Entire home/apt,100,30,111,363,0
181,Piedmont Peacock,Piedmont,45.57063,-122.66964,Entire home/apt,70,30,95,357,0
182,Cozy + charming apt - Heart of SE,Buckman,45.51946,-122.64278,Entire home/apt,133,2,437,344,0
183,Sellwood Detached Studio Loft,Sellwood-Moreland Improvement League,45.46587,-122.65336,Entire home/apt,84,2,381,155,0
184,"Cozy Room Near Airport, Alberta",Cully,45.56069,-122.59966,Private room,40,1,333,355,1
185,"2 story, 2 bath Downtown View Condo w/Parking Pass",Portland Downtown,45.51564,-122.6844,Entire home/apt,128,30,169,324,0
186,Re-Treat in Cully,Cully,45.56039,-122.60105,Entire home/apt,127,2,127,263,0
187,Cute Overlook Studio Cottage,Overlook,45.56142,-122.68037,Entire home/apt,61,1,525,314,0
188,Sunny Room in Historic Laurelhurst,Laurelhurst,45.521,-122.62128,Private room,75,2,151,365,1
189,Comfy Room in Creative Compound,Overlook,45.55703,-122.68261,Private room,65,2,113,347,1
190,The Best Neighborhood in the City!,King,45.54946,-122.6578,Entire home/apt,116,31,4,300,0
191,Incredible Location: Modest Basement Apt Suite,Hosford-Abernethy,45.50312,-122.63831,Entire home/apt,180,10,53,222,0
192,Waterfront Panoramic 2b/2b Portland 30 day min,Old Town/Chinatown,45.52593,-122.67209,Entire home/apt,95,30,20,264,0
193,PandaTeaTemple 1BD AC Pvt Bath View Parking,Mt. Tabor,45.5177,-122.59051,Private room,58,2,231,166,1
194,Inviting In Irvington,Irvington,45.53826,-122.65799,Entire home/apt,104,1,500,160,0
195,Private Haven-private bath&entrance,Eliot,45.54215,-122.66578,Entire home/apt,75,2,446,113,0
196,"Historic Hafner Haus, Downtown PDX
+Meeting Space",Portland Downtown,45.51616,-122.68778,Entire home/apt,778,5,173,320,0
197,"Spacious, well lit basement room in artists home.",Humboldt,45.55511,-122.66949,Private room,161,1,64,365,1
198,The Big Yellow Farmhouse in SE Portland,Hosford-Abernethy,45.49836,-122.6396,Private room,69,3,96,89,1
199,Granny's Nest!!  Clawfoot Bath & Lounge,Hosford-Abernethy,45.50181,-122.64676,Private room,85,2,136,71,1
200,Landing Pad at The Colony,St. Johns,45.58886,-122.75025,Entire home/apt,89,30,34,365,0
201,"Beautiful, Vintage Master Suite",Eastmoreland,45.46797,-122.6332,Entire home/apt,78,1,241,350,0
202,"Entire home near Moda, Lloyd & Convention Center",Irvington,45.53696,-122.6507,Entire home/apt,261,1,23,81,0
203,Bright & Airy Portland Tiny House (Alberta Arts),Concordia,45.56341,-122.63465,Entire home/apt,112,2,583,226,0
204,Private Br/Bath - Historic NE PDX,Irvington,45.54456,-122.65573,Private room,84,2,175,89,1
205,Laurelhurst Loft above the trees!,Kerns,45.52143,-122.63628,Entire home/apt,62,2,405,352,0
206,Industrial-Chic Alberta Arts Home,King,45.55619,-122.65703,Entire home/apt,214,2,107,278,0
207,Modern condo in heart of Downtown,Portland Downtown,45.51622,-122.68524,Entire home/apt,82,31,14,289,0
208,Bones & Arrows at The Colony,St. Johns,45.59111,-122.74952,Entire home/apt,114,30,42,359,0
209,Zen Loft as seen in NY Times!,Richmond,45.50636,-122.62962,Entire home/apt,136,2,371,330,0
210,Fully Restored 4-Level Grand Craftsman,Piedmont,45.56952,-122.66532,Entire home/apt,536,3,55,363,0
211,Sunny spot on N. Mississippi Ave.,Boise,45.55228,-122.6758,Entire home/apt,100,30,219,264,0
212,❋The Famous Atomic Ranch on Mt Tabor: King Beds!❋,Mt. Tabor,45.52036,-122.58839,Entire home/apt,482,2,164,71,0
213,Beautiful Mississippi Ave Bungalow,Boise,45.55159,-122.67806,Entire home/apt,3000,2,175,0,0
214,"""The Portland Purple House"" 2",Roseway,45.55215,-122.59353,Private room,100,2,24,89,1
215,Portland-1000sf basement apt./queen,Arbor Lodge,45.57134,-122.68781,Entire home/apt,89,1,656,172,0
216,"Walk to SE Division from a Sleek, Architect-Designed Space",Hosford-Abernethy,45.50754,-122.63693,Entire home/apt,139,3,170,53,0
217,"Sky Cabin, Modern Loft, Cozy, Clean",Humboldt,45.56066,-122.67662,Entire home/apt,90,30,17,126,0
218,"Modern Oasis in St Johns, Portland",Cathedral Park,45.58892,-122.75687,Entire home/apt,132,3,12,233,0
219,Mt. Tabor 1 Bdrm Apt. private comfortable and big,Mt. Tabor,45.52276,-122.59806,Entire home/apt,66,3,35,181,0
220,The Colony 'Hide Away' Trailer,St. Johns,45.58886,-122.75117,Entire home/apt,75,30,40,365,0
221,"Portland Bungalow, A Happy House",Vernon,45.56608,-122.64608,Private room,69,2,186,325,1
222,Art Gallery Living! Two Bedroom Home & Parking,Buckman,45.52054,-122.64056,Entire home/apt,155,30,74,59,0
223,Charming Southeast Portland Private Studio,Buckman,45.52169,-122.64762,Entire home/apt,83,2,227,288,0
224,Craftsman Master: Best Spot in NE Portland Alberta,Sabin,45.55742,-122.64548,Private room,69,1,91,174,1
225,Architect Home in NE Alberta Arts,Concordia,45.56009,-122.63925,Entire home/apt,232,2,25,174,0
226,Vintage 3B Hawthorne Home,Richmond,45.51079,-122.62938,Entire home/apt,166,30,22,202,0
227,Hipster Hawthorne Bungalow,Richmond,45.50776,-122.62388,Entire home/apt,250,30,16,264,0
228,"Quiet, Private Apartment Retreat",Hillsdale,45.48261,-122.68722,Entire home/apt,145,3,181,285,0
229,Portland Cottage with Kitchenette,West Portland Park,45.44743,-122.72158,Entire home/apt,73,2,491,298,0
230,Apartment in 1911 craftsman home,Sabin,45.55384,-122.65539,Entire home/apt,125,2,107,323,0
231,Modern 1-bdrm downtown PDX-Long term rental,Goose Hollow,45.5207,-122.68769,Entire home/apt,124,30,28,294,0
232,Urban Luxury - NW Pearl/Nobb Hill,Northwest District,45.52931,-122.6949,Entire home/apt,164,2,52,356,0
233,"Wildwood Hideaway - 1 BR Apt, Views, Hot Tub, WBFP",Forest Park,45.58664,-122.80608,Entire home/apt,143,2,158,253,0
234,420 Friendly: Tiny House Living with A/C,Cully,45.56161,-122.60821,Entire home/apt,78,2,235,311,0
235,~..++ Sweet N. Portland Loft ++.._~,Humboldt,45.56187,-122.66762,Entire home/apt,190,30,5,202,0
236,Studio Apartment PandaCrystalCave,Mt. Tabor,45.51569,-122.59269,Entire home/apt,78,1,407,169,0
237,"Guest-suite,king bed,near downtown, free-parking",Southwest Hills,45.5079,-122.69002,Entire home/apt,82,1,657,83,0
238,"Sunny, Modern Guesthouse South Tabor Neighborhood",South Tabor,45.49918,-122.60764,Entire home/apt,101,2,133,113,0
239,Ganesha Light Room,Humboldt,45.55742,-122.66489,Private room,39,3,127,0,1
240,Private 2 bedroom near Airport,Roseway,45.55301,-122.58236,Entire home/apt,79,2,192,14,0
241,Entire 3rd floor in historic home,Northwest District,45.53066,-122.7031,Private room,95,3,102,275,1
242,Quiet & Modern Yellow Door Studio in Concordia,Concordia,45.57159,-122.63915,Entire home/apt,70,2,359,334,0
243,Onsen oasis + Portland's finest at your feet,Concordia,45.56312,-122.63596,Entire home/apt,263,2,337,276,0
244,"Comfy room near Alberta, Airport",Cully,45.56197,-122.60037,Private room,48,1,291,363,1
245,Oasis in perfect central location,Hosford-Abernethy,45.51135,-122.65186,Entire home/apt,183,4,250,274,0
246,Modern comfortable Suite in quiet neighborhood,Rose City Park,45.53435,-122.59838,Entire home/apt,95,2,132,337,0
247,The Nataraj... sweet suite!,Humboldt,45.55673,-122.66535,Private room,62,2,151,0,1
248,Your Hawthorne Home. Walk everywhere!,Sunnyside,45.51249,-122.61905,Entire home/apt,250,4,78,151,0
249,North Tabor Serenity,North Tabor,45.52628,-122.60982,Private room,93,2,109,165,1
250,The Cottage. Close-in. Near River/Downtown/MAX,Brooklyn Action Corps,45.49223,-122.64879,Entire home/apt,132,3,103,76,0
251,"Eco Cottage, Great Location",Richmond,45.50977,-122.61894,Entire home/apt,101,2,331,344,0
252,Private Studio Mount Tabor/Division,South Tabor,45.50174,-122.59021,Entire home/apt,99,7,166,162,0
253,"Art Studio Southeast Hawthorne Safe, Cozy & Unique",Buckman,45.51249,-122.64597,Entire home/apt,111,1,944,151,0
254,Separate entry to private room with private bath,Grant Park,45.5356,-122.62712,Private room,45,3,220,344,1
255,Wooded Getaway w/City Access,Southwest Hills,45.49662,-122.71143,Entire home/apt,93,1,366,287,0
